t,x,x_dot,theta,theta_dot,u
0.433,0.164205,0.249201,-0.0357716,-0.138459,-0.918163
0.434,0.164453,0.248319,-0.0359096,-0.137398,-0.917511
0.435,0.164701,0.247438,-0.0360464,-0.136342,-0.916854
0.436,0.164948,0.246557,-0.0361823,-0.13529,-0.916192
0.437,0.165194,0.245677,-0.036317,-0.134243,-0.915526
0.438,0.16544,0.244798,-0.0364507,-0.133199,-0.914855
0.439,0.165684,0.24392,-0.0365834,-0.13216,-0.91418
0.44,0.165928,0.243042,-0.0367151,-0.131125,-0.9135
0.441,0.16617,0.242165,-0.0368457,-0.130094,-0.912815
0.442,0.166412,0.24129,-0.0369753,-0.129068,-0.912126
0.443,0.166653,0.240415,-0.0371038,-0.128046,-0.911433
0.444,0.166893,0.23954,-0.0372313,-0.127027,-0.910735
0.445,0.167132,0.238667,-0.0373579,-0.126013,-0.910032
0.446,0.16737,0.237794,-0.0374834,-0.125004,-0.909326
0.447,0.167607,0.236923,-0.0376079,-0.123998,-0.908615
0.448,0.167844,0.236052,-0.0377314,-0.122996,-0.907899
0.449,0.16808,0.235182,-0.0378539,-0.121999,-0.90718
0.45,0.168314,0.234313,-0.0379754,-0.121005,-0.906456
0.451,0.168548,0.233444,-0.0380959,-0.120016,-0.905728
0.452,0.168781,0.232577,-0.0382154,-0.119031,-0.904996
0.453,0.169013,0.23171,-0.0383339,-0.118049,-0.904259
0.454,0.169245,0.230844,-0.0384515,-0.117072,-0.903519
0.455,0.169475,0.229979,-0.0385681,-0.116099,-0.902774
0.456,0.169705,0.229115,-0.0386837,-0.11513,-0.902026
0.457,0.169933,0.228252,-0.0387984,-0.114164,-0.901273
0.458,0.170161,0.22739,-0.038912,-0.113203,-0.900516
0.459,0.170388,0.226528,-0.0390248,-0.112246,-0.899756
0.46,0.170614,0.225668,-0.0391365,-0.111293,-0.898991
0.461,0.170839,0.224808,-0.0392473,-0.110343,-0.898223
0.462,0.171064,0.223949,-0.0393572,-0.109398,-0.897451
0.463,0.171287,0.223091,-0.0394661,-0.108456,-0.896674
0.464,0.17151,0.222234,-0.0395741,-0.107519,-0.895894
0.465,0.171732,0.221378,-0.0396812,-0.106585,-0.895111
0.466,0.171953,0.220523,-0.0397873,-0.105655,-0.894323
0.467,0.172173,0.219668,-0.0398925,-0.104729,-0.893532
0.468,0.172392,0.218815,-0.0399968,-0.103807,-0.892737
0.469,0.17261,0.217962,-0.0401001,-0.102889,-0.891938
0.47,0.172828,0.217111,-0.0402025,-0.101975,-0.891136
0.471,0.173045,0.21626,-0.0403041,-0.101064,-0.89033
0.472,0.17326,0.21541,-0.0404047,-0.100157,-0.88952
0.473,0.173475,0.214561,-0.0405044,-0.0992543,-0.888707
0.474,0.17369,0.213713,-0.0406032,-0.0983551,-0.88789
0.475,0.173903,0.212866,-0.0407011,-0.0974596,-0.88707
0.476,0.174115,0.21202,-0.0407981,-0.0965679,-0.886246
0.477,0.174327,0.211174,-0.0408942,-0.09568,-0.885419
0.478,0.174538,0.21033,-0.0409895,-0.0947958,-0.884588
0.479,0.174748,0.209487,-0.0410838,-0.0939153,-0.883754
0.48,0.174957,0.208644,-0.0411773,-0.0930385,-0.882916
0.481,0.175165,0.207803,-0.0412699,-0.0921654,-0.882075
0.482,0.175372,0.206962,-0.0413616,-0.0912959,-0.881231
0.483,0.175579,0.206122,-0.0414525,-0.0904302,-0.880384
0.484,0.175784,0.205284,-0.0415425,-0.0895681,-0.879533
0.485,0.175989,0.204446,-0.0416316,-0.0887097,-0.878678
0.486,0.176193,0.203609,-0.0417199,-0.0878548,-0.877821
0.487,0.176397,0.202773,-0.0418073,-0.0870036,-0.87696
0.488,0.176599,0.201938,-0.0418939,-0.0861561,-0.876096
0.489,0.1768,0.201104,-0.0419797,-0.0853121,-0.875229
0.49,0.177001,0.200271,-0.0420645,-0.0844717,-0.874359
0.491,0.177201,0.199439,-0.0421486,-0.0836349,-0.873485
0.492,0.1774,0.198608,-0.0422318,-0.0828016,-0.872609
0.493,0.177598,0.197778,-0.0423142,-0.0819719,-0.871729
0.494,0.177796,0.196948,-0.0423958,-0.0811457,-0.870846
0.495,0.177992,0.19612,-0.0424765,-0.080323,-0.86996
0.496,0.178188,0.195293,-0.0425564,-0.0795039,-0.869072
0.497,0.178383,0.194467,-0.0426355,-0.0786883,-0.86818
0.498,0.178577,0.193641,-0.0427138,-0.0778761,-0.867285
0.499,0.17877,0.192817,-0.0427913,-0.0770675,-0.866387
0.5,0.178962,0.191993,-0.0428679,-0.0762623,-0.865486
0.501,0.179154,0.191171,-0.0429438,-0.0754605,-0.864583
0.502,0.179345,0.19035,-0.0430188,-0.0746622,-0.863676
0.503,0.179535,0.189529,-0.0430931,-0.0738674,-0.862767
0.504,0.179724,0.18871,-0.0431666,-0.0730759,-0.861854
0.505,0.179912,0.187891,-0.0432393,-0.0722879,-0.860939
0.506,0.1801,0.187074,-0.0433112,-0.0715033,-0.860021
0.507,0.180286,0.186257,-0.0433823,-0.070722,-0.8591
0.508,0.180472,0.185442,-0.0434526,-0.0699442,-0.858177
0.509,0.180657,0.184627,-0.0435222,-0.0691697,-0.857251
0.51,0.180841,0.183814,-0.0435909,-0.0683985,-0.856322
0.511,0.181025,0.183001,-0.043659,-0.0676307,-0.85539
0.512,0.181207,0.18219,-0.0437262,-0.0668662,-0.854455
0.513,0.181389,0.181379,-0.0437927,-0.0661051,-0.853518
0.514,0.18157,0.18057,-0.0438584,-0.0653472,-0.852579
0.515,0.18175,0.179761,-0.0439234,-0.0645927,-0.851636
0.516,0.18193,0.178954,-0.0439876,-0.0638414,-0.850691
0.517,0.182108,0.178147,-0.0440511,-0.0630934,-0.849744
0.518,0.182286,0.177342,-0.0441138,-0.0623487,-0.848793
0.519,0.182463,0.176537,-0.0441758,-0.0616072,-0.847841
0.52,0.182639,0.175734,-0.044237,-0.0608689,-0.846886
0.521,0.182814,0.174932,-0.0442975,-0.0601339,-0.845928
0.522,0.182989,0.17413,-0.0443573,-0.0594022,-0.844968
0.523,0.183163,0.17333,-0.0444163,-0.0586736,-0.844005
0.524,0.183335,0.172531,-0.0444746,-0.0579482,-0.84304
0.525,0.183508,0.171732,-0.0445322,-0.057226,-0.842072
0.526,0.183679,0.170935,-0.0445891,-0.056507,-0.841102
0.527,0.183849,0.170139,-0.0446452,-0.0557911,-0.84013
0.528,0.184019,0.169343,-0.0447007,-0.0550785,-0.839155
0.529,0.184188,0.168549,-0.0447554,-0.0543689,-0.838178
0.53,0.184356,0.167756,-0.0448094,-0.0536625,-0.837198
0.531,0.184524,0.166964,-0.0448627,-0.0529592,-0.836216
0.532,0.18469,0.166173,-0.0449153,-0.052259,-0.835232
0.533,0.184856,0.165383,-0.0449672,-0.0515619,-0.834246
0.534,0.185021,0.164594,-0.0450185,-0.0508679,-0.833257
0.535,0.185185,0.163806,-0.045069,-0.050177,-0.832266
0.536,0.185349,0.163019,-0.0451188,-0.0494892,-0.831273
0.537,0.185511,0.162233,-0.045168,-0.0488044,-0.830278
0.538,0.185673,0.161448,-0.0452164,-0.0481227,-0.82928
0.539,0.185834,0.160664,-0.0452642,-0.047444,-0.82828
0.54,0.185994,0.159881,-0.0453113,-0.0467683,-0.827278
0.541,0.186154,0.1591,-0.0453577,-0.0460957,-0.826274
0.542,0.186313,0.158319,-0.0454035,-0.045426,-0.825268
0.543,0.186471,0.157539,-0.0454486,-0.0447594,-0.82426
0.544,0.186628,0.156761,-0.045493,-0.0440957,-0.823249
0.545,0.186784,0.155983,-0.0455368,-0.0434351,-0.822237
0.546,0.18694,0.155207,-0.0455799,-0.0427774,-0.821222
0.547,0.187094,0.154432,-0.0456223,-0.0421226,-0.820206
0.548,0.187249,0.153657,-0.0456641,-0.0414708,-0.819187
0.549,0.187402,0.152884,-0.0457053,-0.0408219,-0.818166
0.55,0.187554,0.152112,-0.0457458,-0.040176,-0.817144
0.551,0.187706,0.151341,-0.0457856,-0.0395329,-0.816119
0.552,0.187857,0.150571,-0.0458249,-0.0388928,-0.815093
0.553,0.188007,0.149802,-0.0458634,-0.0382556,-0.814064
0.554,0.188157,0.149034,-0.0459014,-0.0376212,-0.813034
0.555,0.188305,0.148267,-0.0459387,-0.0369898,-0.812001
0.556,0.188453,0.147501,-0.0459753,-0.0363612,-0.810967
0.557,0.1886,0.146736,-0.0460114,-0.0357354,-0.809931
0.558,0.188747,0.145973,-0.0460468,-0.0351125,-0.808893
0.559,0.188892,0.14521,-0.0460816,-0.0344925,-0.807853
0.56,0.189037,0.144449,-0.0461158,-0.0338753,-0.806812
0.561,0.189181,0.143688,-0.0461494,-0.0332608,-0.805768
0.562,0.189324,0.142929,-0.0461823,-0.0326492,-0.804723
0.563,0.189467,0.142171,-0.0462147,-0.0320404,-0.803676
0.564,0.189609,0.141413,-0.0462464,-0.0314344,-0.802627
0.565,0.18975,0.140657,-0.0462775,-0.0308312,-0.801577
0.566,0.18989,0.139902,-0.0463081,-0.0302307,-0.800525
0.567,0.19003,0.139148,-0.046338,-0.029633,-0.799471
0.568,0.190168,0.138396,-0.0463673,-0.029038,-0.798415
0.569,0.190306,0.137644,-0.0463961,-0.0284458,-0.797358
0.57,0.190444,0.136893,-0.0464242,-0.0278563,-0.796299
0.571,0.19058,0.136144,-0.0464518,-0.0272695,-0.795238
0.572,0.190716,0.135395,-0.0464788,-0.0266854,-0.794176
0.573,0.190851,0.134648,-0.0465052,-0.0261041,-0.793112
0.574,0.190985,0.133901,-0.046531,-0.0255254,-0.792046
0.575,0.191119,0.133156,-0.0465562,-0.0249494,-0.790979
0.576,0.191252,0.132412,-0.0465809,-0.0243761,-0.789911
0.577,0.191384,0.131669,-0.046605,-0.0238055,-0.78884
0.578,0.191515,0.130927,-0.0466285,-0.0232375,-0.787768
0.579,0.191645,0.130186,-0.0466514,-0.0226722,-0.786695
0.58,0.191775,0.129446,-0.0466738,-0.0221095,-0.78562
0.581,0.191904,0.128708,-0.0466957,-0.0215494,-0.784544
0.582,0.192033,0.12797,-0.0467169,-0.0209919,-0.783466
0.583,0.19216,0.127234,-0.0467377,-0.0204371,-0.782387
0.584,0.192287,0.126498,-0.0467578,-0.0198849,-0.781306
0.585,0.192413,0.125764,-0.0467774,-0.0193352,-0.780224
0.586,0.192539,0.125031,-0.0467965,-0.0187881,-0.77914
0.587,0.192663,0.124299,-0.046815,-0.0182436,-0.778055
0.588,0.192787,0.123568,-0.046833,-0.0177017,-0.776968
0.589,0.19291,0.122838,-0.0468504,-0.0171623,-0.77588
0.59,0.193033,0.122109,-0.0468673,-0.0166255,-0.774791
0.591,0.193155,0.121382,-0.0468837,-0.0160912,-0.7737
0.592,0.193276,0.120655,-0.0468995,-0.0155595,-0.772608
0.593,0.193396,0.11993,-0.0469148,-0.0150302,-0.771515
0.594,0.193516,0.119206,-0.0469295,-0.0145035,-0.77042
0.595,0.193634,0.118482,-0.0469438,-0.0139793,-0.769324
0.596,0.193753,0.11776,-0.0469575,-0.0134576,-0.768227
0.597,0.19387,0.117039,-0.0469707,-0.0129383,-0.767129
0.598,0.193987,0.116319,-0.0469834,-0.0124215,-0.766029
0.599,0.194103,0.115601,-0.0469955,-0.0119072,-0.764928
0.6,0.194218,0.114883,-0.0470072,-0.0113954,-0.763825
0.601,0.194332,0.114167,-0.0470183,-0.010886,-0.762722
0.602,0.194446,0.113451,-0.047029,-0.0103791,-0.761617
0.603,0.194559,0.112737,-0.0470391,-0.00987455,-0.760511
0.604,0.194672,0.112024,-0.0470487,-0.00937246,-0.759404
0.605,0.194783,0.111312,-0.0470578,-0.00887279,-0.758296
0.606,0.194894,0.110601,-0.0470665,-0.00837552,-0.757186
0.607,0.195004,0.109891,-0.0470746,-0.00788066,-0.756076
0.608,0.195114,0.109182,-0.0470822,-0.00738818,-0.754964
0.609,0.195223,0.108475,-0.0470894,-0.00689809,-0.753851
0.61,0.195331,0.107768,-0.047096,-0.00641037,-0.752737
0.611,0.195438,0.107063,-0.0471022,-0.00592502,-0.751622
0.612,0.195545,0.106359,-0.0471079,-0.00544203,-0.750506
0.613,0.195651,0.105656,-0.0471131,-0.00496138,-0.749389
0.614,0.195756,0.104954,-0.0471178,-0.00448308,-0.74827
0.615,0.195861,0.104253,-0.047122,-0.00400711,-0.747151
0.616,0.195965,0.103553,-0.0471258,-0.00353346,-0.746031
0.617,0.196068,0.102855,-0.0471291,-0.00306213,-0.744909
0.618,0.196171,0.102157,-0.0471319,-0.00259311,-0.743787
0.619,0.196272,0.101461,-0.0471343,-0.00212639,-0.742664
0.62,0.196374,0.100766,-0.0471362,-0.00166196,-0.741539
0.621,0.196474,0.100071,-0.0471376,-0.00119981,-0.740414
0.622,0.196574,0.0993785,-0.0471386,-0.000739936,-0.739288
0.623,0.196673,0.0986866,-0.0471391,-0.000282332,-0.73816
0.624,0.196771,0.0979959,-0.0471392,0.000173012,-0.737032
0.625,0.196869,0.0973064,-0.0471388,0.000626106,-0.735903
0.626,0.196966,0.0966179,-0.0471379,0.00107696,-0.734773
0.627,0.197062,0.0959306,-0.0471366,0.00152557,-0.733642
0.628,0.197158,0.0952444,-0.0471349,0.00197196,-0.73251
0.629,0.197252,0.0945594,-0.0471327,0.00241612,-0.731378
0.63,0.197347,0.0938754,-0.04713,0.00285808,-0.730244
0.631,0.19744,0.0931926,-0.047127,0.00329783,-0.72911
0.632,0.197533,0.092511,-0.0471234,0.00373538,-0.727974
0.633,0.197625,0.0918305,-0.0471195,0.00417075,-0.726838
0.634,0.197717,0.0911511,-0.0471151,0.00460394,-0.725702
0.635,0.197808,0.0904728,-0.0471103,0.00503495,-0.724564
0.636,0.197898,0.0897957,-0.047105,0.0054638,-0.723425
0.637,0.197987,0.0891197,-0.0470994,0.00589049,-0.722286
0.638,0.198076,0.0884448,-0.0470932,0.00631503,-0.721146
0.639,0.198164,0.0877711,-0.0470867,0.00673743,-0.720005
0.64,0.198251,0.0870985,-0.0470798,0.0071577,-0.718864
0.641,0.198338,0.086427,-0.0470724,0.00757584,-0.717722
0.642,0.198424,0.0857567,-0.0470646,0.00799186,-0.716579
0.643,0.19851,0.0850875,-0.0470564,0.00840577,-0.715435
0.644,0.198594,0.0844194,-0.0470478,0.00881757,-0.714291
0.645,0.198679,0.0837525,-0.0470388,0.00922728,-0.713145
0.646,0.198762,0.0830868,-0.0470294,0.0096349,-0.712
0.647,0.198845,0.0824221,-0.0470195,0.0100404,-0.710853
0.648,0.198927,0.0817586,-0.0470093,0.0104439,-0.709706
0.649,0.199008,0.0810962,-0.0469986,0.0108453,-0.708558
0.65,0.199089,0.080435,-0.0469876,0.0112446,-0.70741
0.651,0.199169,0.0797749,-0.0469761,0.0116419,-0.706261
0.652,0.199249,0.079116,-0.0469643,0.0120372,-0.705111
0.653,0.199327,0.0784581,-0.0469521,0.0124304,-0.703961
0.654,0.199405,0.0778015,-0.0469394,0.0128215,-0.70281
0.655,0.199483,0.0771459,-0.0469264,0.0132107,-0.701659
0.656,0.19956,0.0764915,-0.046913,0.0135978,-0.700507
0.657,0.199636,0.0758382,-0.0468992,0.013983,-0.699354
0.658,0.199711,0.0751861,-0.0468851,0.0143661,-0.698201
0.659,0.199786,0.0745351,-0.0468705,0.0147472,-0.697048
0.66,0.199861,0.0738853,-0.0468556,0.0151264,-0.695893
0.661,0.199934,0.0732366,-0.0468403,0.0155035,-0.694739
0.662,0.200007,0.072589,-0.0468246,0.0158787,-0.693584
0.663,0.200079,0.0719426,-0.0468085,0.016252,-0.692428
0.664,0.200151,0.0712973,-0.0467921,0.0166232,-0.691272
0.665,0.200222,0.0706532,-0.0467753,0.0169926,-0.690115
0.666,0.200292,0.0700101,-0.0467581,0.0173599,-0.688958
0.667,0.200362,0.0693683,-0.0467405,0.0177254,-0.6878
0.668,0.200431,0.0687276,-0.0467226,0.0180889,-0.686642
0.669,0.200499,0.068088,-0.0467044,0.0184505,-0.685484
0.67,0.200567,0.0674495,-0.0466857,0.0188102,-0.684325
0.671,0.200634,0.0668122,-0.0466667,0.0191679,-0.683165
0.672,0.200701,0.0661761,-0.0466474,0.0195238,-0.682006
0.673,0.200767,0.065541,-0.0466277,0.0198778,-0.680845
0.674,0.200832,0.0649072,-0.0466076,0.0202298,-0.679685
0.675,0.200896,0.0642744,-0.0465872,0.02058,-0.678524
0.676,0.20096,0.0636428,-0.0465665,0.0209284,-0.677363
0.677,0.201024,0.0630123,-0.0465454,0.0212748,-0.676201
0.678,0.201086,0.062383,-0.0465239,0.0216194,-0.675039
0.679,0.201148,0.0617549,-0.0465021,0.0219621,-0.673877
0.68,0.20121,0.0611278,-0.04648,0.022303,-0.672714
0.681,0.201271,0.0605019,-0.0464575,0.0226421,-0.671551
0.682,0.201331,0.0598772,-0.0464347,0.0229793,-0.670388
0.683,0.20139,0.0592535,-0.0464116,0.0233147,-0.669224
0.684,0.201449,0.0586311,-0.0463881,0.0236483,-0.66806
0.685,0.201508,0.0580097,-0.0463643,0.02398,-0.666896
0.686,0.201565,0.0573895,-0.0463401,0.02431,-0.665731
0.687,0.201622,0.0567705,-0.0463157,0.0246381,-0.664567
0.688,0.201679,0.0561526,-0.0462909,0.0249645,-0.663402
0.689,0.201735,0.0555358,-0.0462657,0.025289,-0.662236
0.69,0.20179,0.0549202,-0.0462403,0.0256118,-0.661071
0.691,0.201845,0.0543057,-0.0462145,0.0259328,-0.659905
0.692,0.201899,0.0536923,-0.0461884,0.0262521,-0.658739
0.693,0.201952,0.0530801,-0.046162,0.0265696,-0.657573
0.694,0.202005,0.0524691,-0.0461353,0.0268853,-0.656407
0.695,0.202057,0.0518591,-0.0461082,0.0271993,-0.65524
0.696,0.202109,0.0512503,-0.0460809,0.0275115,-0.654073
0.697,0.202159,0.0506427,-0.0460532,0.027822,-0.652906
0.698,0.20221,0.0500362,-0.0460252,0.0281308,-0.651739
0.699,0.20226,0.0494308,-0.045997,0.0284378,-0.650572
0.7,0.202309,0.0488266,-0.0459684,0.0287431,-0.649404
0.701,0.202357,0.0482235,-0.0459395,0.0290467,-0.648237
0.702,0.202405,0.0476215,-0.0459103,0.0293487,-0.647069
0.703,0.202452,0.0470207,-0.0458808,0.0296489,-0.645901
0.704,0.202499,0.046421,-0.045851,0.0299474,-0.644733
0.705,0.202545,0.0458225,-0.0458209,0.0302442,-0.643565
0.706,0.202591,0.0452251,-0.0457905,0.0305394,-0.642397
0.707,0.202636,0.0446288,-0.0457598,0.0308329,-0.641229
0.708,0.20268,0.0440337,-0.0457288,0.0311247,-0.640061
0.709,0.202724,0.0434397,-0.0456976,0.0314148,-0.638892
0.71,0.202767,0.0428468,-0.045666,0.0317033,-0.637724
0.711,0.202809,0.0422551,-0.0456341,0.0319902,-0.636555
0.712,0.202851,0.0416646,-0.045602,0.0322754,-0.635387
0.713,0.202893,0.0410751,-0.0455696,0.032559,-0.634218
0.714,0.202934,0.0404868,-0.0455369,0.0328409,-0.633049
0.715,0.202974,0.0398996,-0.0455039,0.0331212,-0.631881
0.716,0.203013,0.0393136,-0.0454707,0.0333999,-0.630712
0.717,0.203052,0.0387287,-0.0454371,0.033677,-0.629543
0.718,0.203091,0.038145,-0.0454033,0.0339525,-0.628374
0.719,0.203129,0.0375623,-0.0453692,0.0342264,-0.627206
0.72,0.203166,0.0369808,-0.0453349,0.0344986,-0.626037
0.721,0.203203,0.0364005,-0.0453002,0.0347693,-0.624868
0.722,0.203239,0.0358213,-0.0452653,0.0350384,-0.6237
0.723,0.203274,0.0352432,-0.0452301,0.035306,-0.622531
0.724,0.203309,0.0346662,-0.0451947,0.0355719,-0.621362
0.725,0.203344,0.0340904,-0.045159,0.0358363,-0.620194
0.726,0.203377,0.0335157,-0.045123,0.0360992,-0.619025
0.727,0.203411,0.0329422,-0.0450868,0.0363605,-0.617857
0.728,0.203443,0.0323697,-0.0450503,0.0366202,-0.616689
0.729,0.203475,0.0317984,-0.0450136,0.0368784,-0.61552
0.73,0.203507,0.0312283,-0.0449766,0.0371351,-0.614352
0.731,0.203538,0.0306593,-0.0449393,0.0373902,-0.613184
0.732,0.203568,0.0300914,-0.0449018,0.0376438,-0.612016
0.733,0.203598,0.0295246,-0.044864,0.0378959,-0.610848
0.734,0.203627,0.028959,-0.044826,0.0381464,-0.609681
0.735,0.203656,0.0283945,-0.0447877,0.0383955,-0.608513
0.736,0.203684,0.0278311,-0.0447492,0.0386431,-0.607346
0.737,0.203712,0.0272688,-0.0447104,0.0388891,-0.606178
0.738,0.203739,0.0267077,-0.0446714,0.0391337,-0.605011
0.739,0.203765,0.0261477,-0.0446322,0.0393768,-0.603844
0.74,0.203791,0.0255889,-0.0445927,0.0396184,-0.602677
0.741,0.203816,0.0250311,-0.0445529,0.0398585,-0.601511
0.742,0.203841,0.0244745,-0.0445129,0.0400972,-0.600344
0.743,0.203865,0.023919,-0.0444727,0.0403344,-0.599178
0.744,0.203889,0.0233647,-0.0444323,0.0405701,-0.598012
0.745,0.203912,0.0228114,-0.0443916,0.0408044,-0.596846
0.746,0.203934,0.0222593,-0.0443507,0.0410373,-0.59568
0.747,0.203956,0.0217084,-0.0443095,0.0412687,-0.594514
0.748,0.203978,0.0211585,-0.0442681,0.0414987,-0.593349
0.749,0.203999,0.0206098,-0.0442265,0.0417272,-0.592184
0.75,0.204019,0.0200622,-0.0441847,0.0419543,-0.591019
0.751,0.204039,0.0195157,-0.0441426,0.04218,-0.589855
0.752,0.204058,0.0189703,-0.0441003,0.0424043,-0.58869
0.753,0.204077,0.0184261,-0.0440578,0.0426271,-0.587526
0.754,0.204095,0.017883,-0.0440151,0.0428486,-0.586362
0.755,0.204113,0.017341,-0.0439721,0.0430687,-0.585199
0.756,0.20413,0.0168001,-0.0439289,0.0432873,-0.584036
0.757,0.204146,0.0162603,-0.0438855,0.0435046,-0.582873
0.758,0.204162,0.0157217,-0.0438419,0.0437205,-0.58171
0.759,0.204178,0.0151842,-0.0437981,0.0439351,-0.580548
0.76,0.204193,0.0146478,-0.0437541,0.0441482,-0.579385
0.761,0.204207,0.0141125,-0.0437098,0.04436,-0.578224
0.762,0.204221,0.0135784,-0.0436653,0.0445704,-0.577062
0.763,0.204234,0.0130453,-0.0436207,0.0447795,-0.575901
0.764,0.204247,0.0125134,-0.0435758,0.0449872,-0.57474
0.765,0.204259,0.0119826,-0.0435307,0.0451936,-0.57358
0.766,0.204271,0.0114529,-0.0434854,0.0453986,-0.572419
0.767,0.204282,0.0109243,-0.0434399,0.0456023,-0.57126
0.768,0.204293,0.0103968,-0.0433942,0.0458047,-0.5701
0.769,0.204303,0.00987047,-0.0433483,0.0460057,-0.568941
0.77,0.204312,0.00934523,-0.0433022,0.0462054,-0.567782
0.771,0.204322,0.00882111,-0.0432559,0.0464038,-0.566624
0.772,0.20433,0.00829809,-0.0432094,0.0466009,-0.565466
0.773,0.204338,0.00777619,-0.0431627,0.0467967,-0.564308
0.774,0.204346,0.0072554,-0.0431158,0.0469912,-0.563151
0.775,0.204353,0.00673572,-0.0430687,0.0471844,-0.561994
0.776,0.204359,0.00621714,-0.0430214,0.0473763,-0.560838
0.777,0.204365,0.00569968,-0.0429739,0.0475669,-0.559682
0.778,0.20437,0.00518333,-0.0429263,0.0477562,-0.558526
0.779,0.204375,0.00466808,-0.0428784,0.0479443,-0.557371
0.78,0.20438,0.00415395,-0.0428304,0.0481311,-0.556216
0.781,0.204384,0.00364092,-0.0427822,0.0483166,-0.555062
0.782,0.204387,0.00312899,-0.0427338,0.0485009,-0.553908
0.783,0.20439,0.00261817,-0.0426852,0.0486839,-0.552754
0.784,0.204392,0.00210846,-0.0426364,0.0488656,-0.551601
0.785,0.204394,0.00159985,-0.0425874,0.0490461,-0.550449
0.786,0.204396,0.00109234,-0.0425383,0.0492254,-0.549296
0.787,0.204396,0.00058594,-0.042489,0.0494034,-0.548145
0.788,0.204397,8.06392e-05,-0.0424395,0.0495802,-0.546994
0.789,0.204397,-0.000423559,-0.0423898,0.0497557,-0.545843
0.79,0.204396,-0.000926657,-0.04234,0.0499301,-0.544693
0.791,0.204395,-0.00142865,-0.04229,0.0501032,-0.543543
0.792,0.204393,-0.00192955,-0.0422398,0.0502751,-0.542394
0.793,0.204391,-0.00242935,-0.0421894,0.0504458,-0.541245
0.794,0.204388,-0.00292805,-0.0421389,0.0506153,-0.540097
0.795,0.204385,-0.00342565,-0.0420882,0.0507836,-0.538949
0.796,0.204381,-0.00392215,-0.0420373,0.0509507,-0.537802
0.797,0.204377,-0.00441756,-0.0419863,0.0511166,-0.536655
0.798,0.204372,-0.00491187,-0.0419351,0.0512814,-0.535509
0.799,0.204367,-0.00540509,-0.0418837,0.0514449,-0.534363
0.8,0.204362,-0.00589721,-0.0418322,0.0516073,-0.533218
0.801,0.204356,-0.00638824,-0.0417805,0.0517685,-0.532074
0.802,0.204349,-0.00687818,-0.0417287,0.0519285,-0.53093
0.803,0.204342,-0.00736702,-0.0416767,0.0520874,-0.529786
0.804,0.204334,-0.00785478,-0.0416245,0.0522451,-0.528643
0.805,0.204326,-0.00834144,-0.0415722,0.0524016,-0.527501
0.806,0.204317,-0.00882701,-0.0415197,0.052557,-0.526359
0.807,0.204308,-0.00931149,-0.0414671,0.0527113,-0.525218
0.808,0.204299,-0.00979488,-0.0414143,0.0528644,-0.524077
0.809,0.204289,-0.0102772,-0.0413613,0.0530164,-0.522937
0.81,0.204278,-0.0107584,-0.0413082,0.0531673,-0.521798
0.811,0.204267,-0.0112385,-0.041255,0.053317,-0.520659
0.812,0.204256,-0.0117176,-0.0412016,0.0534656,-0.519521
0.813,0.204244,-0.0121955,-0.0411481,0.0536131,-0.518383
0.814,0.204231,-0.0126724,-0.0410944,0.0537595,-0.517246
0.815,0.204219,-0.0131482,-0.0410405,0.0539047,-0.51611
0.816,0.204205,-0.0136229,-0.0409866,0.0540489,-0.514974
0.817,0.204191,-0.0140966,-0.0409324,0.054192,-0.513839
0.818,0.204177,-0.0145691,-0.0408782,0.0543339,-0.512704
0.819,0.204162,-0.0150406,-0.0408238,0.0544748,-0.51157
0.82,0.204147,-0.015511,-0.0407692,0.0546146,-0.510437
0.821,0.204131,-0.0159803,-0.0407145,0.0547533,-0.509304
0.822,0.204115,-0.0164485,-0.0406597,0.0548909,-0.508172
0.823,0.204098,-0.0169157,-0.0406048,0.0550275,-0.507041
